premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,location,description,condition,quantity,updated_at,for_sale
TRUE,TRUE,Audio,Desview T3 Teleprompter,0,https://pictures-kenya.jijistatic.com/41126016_MzAwLTQwMC05MDU2OGY3Y2Y2.webp,03/05/2025 22:49,23980,16,"Nairobi, Unknown","Key Features;
Mirror size:186×144.5 mm
Unit size:200×104.6×202.6 mm
Unit weight:440g",Used,1,03/05/2025 22:49,1
FALSE,FALSE,Audio,Studio and On-Location Teleprompter Professional TP30B,0,https://pictures-kenya.jijistatic.com/28432218_MzAwLTE2OS01ODcxMmMwYmU1LTE.webp,03/05/2025 22:49,115000,22,"Nairobi, Unknown","The Datavideo TP-300 Prompter Kit can be used in either a on-location or in a studio setup. 
- For...",Used,1,03/05/2025 22:49,1
FALSE,FALSE,Audio,Desview T3 Portable Teleprompter,516,https://pictures-kenya.jijistatic.com/70241651_MzAwLTI5OC0zMTc4Yzk4ZGI2.webp,03/05/2025 22:49,15500,1,"Nairobi, Unknown","Desview T3 Portable Teleprompter for iPad Tablet iPhone up to 11 inch, High Definition 70/30 Beam...",Used,4,03/05/2025 22:49,0
FALSE,FALSE,Audio,Feelworld Tp2 Teleprompter for DSLR Camera,0,https://pictures-kenya.jijistatic.com/30402499_MzAwLTIwMC1jYzU2NzYxYTJiLTE.webp,03/05/2025 22:49,10200,3,"Nairobi, Unknown","Record your interviews, intros, and announcements with a DSLR or mirrorless camera virtually...",Used,4,03/05/2025 22:49,1
FALSE,TRUE,Audio,"Feelworld Tp2a
Teleprompter for Phones and DSLR Cameras",0,https://pictures-kenya.jijistatic.com/72486631_MzAwLTQwMC1iZTUxNzI3NWVh.webp,03/05/2025 22:49,9500,4,"Nairobi, Unknown",For Up to 8′′ Smartphone Tablet Prompter Support Phone DSLR Camera Video Recording for Live...,Used,4,03/05/2025 22:49,1
TRUE,TRUE,Audio,"Feelworld TP2 Teleprompter for Smartphones, Cameras",0,https://pictures-kenya.jijistatic.com/72029137_MzAwLTEzNS0zNWY2OGI3YTk0.webp,03/05/2025 22:49,12400,17,"Nairobi, Unknown","Key features:
Main Material: ABS
Tablet/smartphone clamp support size: Below 8′′ for...",Used,5,03/05/2025 22:49,1
FALSE,TRUE,Audio,Desview T12 Teleprompter 12.5 Inch,0,https://pictures-kenya.jijistatic.com/70242071_MzAwLTI5MS03Y2E4NjMyOTE5.webp,03/05/2025 22:49,25000,22,"Nairobi, Unknown","Desview T12 Teleprompter 12.5 Inch, Metal Aluminum Alloy Liftable Teleprompter with Remote Control...",Used,4,03/05/2025 22:49,1
FALSE,FALSE,Audio,Teleprompter,0,https://pictures-kenya.jijistatic.com/75022564_MzAwLTQwMC03MGYwMmM3Nzdj.webp,03/05/2025 22:49,16000,14,"Nairobi, Unknown",Visit our shop at rural urban building opposite archives tom mboya street,Used,5,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,100 Seater Tent,3266,https://pictures-kenya.jijistatic.com/57591281_MzAwLTQwMC1jM2Q1M2IxYTQy.webp,03/05/2025 22:49,98000,23,"Nairobi, Unknown",Goodfinishing with affodable price,Brand New,2,03/05/2025 22:49,0
TRUE,FALSE,Miscellaneous,3*3m High-Quality Automatic Pop-Up Canopy Tent/Gazebo Tent .,0,https://pictures-kenya.jijistatic.com/71695684_MzAwLTI5NS1kNGUyNzQyZTA1.webp,03/05/2025 22:49,20500,1,"Nairobi, Unknown","3*3m High-Quality Automatic pop-up canopy tent/Gazebo tent with solid sidewalls on offer(White)
The...",Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,Phindan Tent Makers,833,https://pictures-kenya.jijistatic.com/75095626_MzAwLTM4Ny04MmViOWFhN2Rm.webp,03/05/2025 22:49,25000,7,"Nairobi, Unknown",Wing chair at affordable prices,Brand New,1,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Phindan Tent Makers,5000,https://pictures-kenya.jijistatic.com/75102571_MzAwLTM3Mi03MmNmNTkxMDFk.webp,03/05/2025 22:49,150000,4,"Nairobi, Unknown",Antique sofas at affordable prices,Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Pop Up Canopy Gazebo 3x3 Tent,0,https://pictures-kenya.jijistatic.com/71312079_MzAwLTMwMC04NmI4NjRkMjQ4.webp,03/05/2025 22:49,16500,5,"Nairobi, Unknown","Pop Up canopy gazebo 3x3 tent 
16,500/-
Without side walls
18,500/-
With Side walls 
22,000/-
With...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Mega Huge Family Tent,1333,https://pictures-kenya.jijistatic.com/61339075_MzAwLTMwMC0xYzUyNjYzOTQw.webp,03/05/2025 22:49,39999,15,"Nairobi, Unknown","Mega Huge Family Tent
 
Size... 430cms*305cms*210cms
Capacity... 10-15 people
Two separate rooms...",Brand New,5,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,100 Seater Tent,3266,https://pictures-kenya.jijistatic.com/57590391_MzAwLTQwMC00YzE5ZDZlZDZk.webp,03/05/2025 22:49,98000,14,"Nairobi, Unknown",Good finishg with affodable price,Brand New,2,03/05/2025 22:49,0
FALSE,FALSE,Miscellaneous,Phindan Tent,0,https://pictures-kenya.jijistatic.com/75091506_MzAwLTQwMC1lNmRlNDQ5OThk.webp,03/05/2025 22:49,50000,19,"Nairobi, Unknown",Chome bed 5by6 made of quality fabric &wood,Bulk prices,2,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,Phindan Tent Makers,0,https://pictures-kenya.jijistatic.com/75092234_MzAwLTIyNS1jZGM4MWU1N2U2.webp,03/05/2025 22:49,95000,20,"Nairobi, Unknown",6seater dinning set made pure mahogany,Bulk prices,1,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Carport Double Outdoor Canopy Party Wedding Tent,0,https://pictures-kenya.jijistatic.com/61313061_MzAwLTE3Ni1lMDE1YmM1OTdk.webp,03/05/2025 22:49,319399,10,"Nairobi, Unknown",Outdoor Canopy Party Wedding Tent Garden Gazebo Pavilion Cater Events For setting up tents and...,Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Tripod Offering Boxies,283,https://pictures-kenya.jijistatic.com/70676482_MzAwLTEzNS0xZjVhMmZlOGQz.webp,03/05/2025 22:49,8500,17,"Nairobi, Unknown","Welcome to Pulpit Masters!
Thank you for reaching out to us through . We are the original designers...",Brand New,5,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Tripod Stable Pulpit Podium,500,https://pictures-kenya.jijistatic.com/57198949_MzAwLTUzNC01MTk3MWFlZTc3.webp,03/05/2025 22:49,15000,12,"Nairobi, Unknown",We customise all our Podiums as per the needs of our clients,Brand New,4,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Church Tripod Pulpit Podium,0,https://pictures-kenya.jijistatic.com/64296622_MzAwLTY2Ny01ODAzMmVhODFi.webp,03/05/2025 22:49,15000,21,"Nairobi, Unknown",We customise all our podiums as per the needs of our client and comes with all the accessories,Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Tripod With Single Stand Pulpit,0,https://pictures-kenya.jijistatic.com/70874509_MzAwLTU2Ni05YTllYTUxNGVk.webp,03/05/2025 22:49,17500,11,"Nairobi, Unknown","Looking for the Perfect Pulpit? Discover Quality with Pulpit Masters! 
At Pulpit Masters, we...",Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Tripod Plus Offering Box,0,https://pictures-kenya.jijistatic.com/54401119_MzAwLTUzNC0zZWYzODgxNjVl.webp,03/05/2025 22:49,22000,17,"Nairobi, Unknown",We customise all our Podiums as per the needs of the clients,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Lighting,Portable Pulpit Poldium Stand. Foldable 1500cm Adjustable,0,https://pictures-kenya.jijistatic.com/68382722_MzAwLTQ5My01NjhmNDA2NGNl.webp,03/05/2025 22:49,5400,6,"Nairobi, Unknown",Adjustable pulpit portable tripod stand with live streaming device,Brand New,4,03/05/2025 22:49,1
FALSE,TRUE,Lighting,Classy Curve Tripod Podium,500,https://pictures-kenya.jijistatic.com/51487148_MzAwLTUzNC1lYjc0YWE2MGNk.webp,03/05/2025 22:49,15000,8,"Nairobi, Unknown",Customized with steels bars and glass ... Glass replacable with wood too,Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Super Brightly Painted Tripod Pulpit Podium,0,https://pictures-kenya.jijistatic.com/53225974_MzAwLTUzNC1jOTUxMmYxMjlj.webp,03/05/2025 22:49,15000,23,"Nairobi, Unknown",We customise all our Podiums as per rhe the needs of rhe the client,Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Lighting,Tripod Podium Stand Podiums Design,0,https://pictures-kenya.jijistatic.com/52536866_MzAwLTUzNC1iYmVhNTZmNTk5.webp,03/05/2025 22:49,15000,11,"Nairobi, Unknown",We customise all our Podiums as per your preferred size and colour,Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Tripod Events Pulpit / Podiums,366,https://pictures-kenya.jijistatic.com/70659504_MzAwLTQwMC0wMjZkOTVkMzFj.webp,03/05/2025 22:49,10999,9,"Nairobi, Unknown","Welcome to Pulpit Masters!
Thank you for reaching out to us through Jiji. We are the original...",Brand New,4,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Tripod Pulpit Plus Offering Box,800,https://pictures-kenya.jijistatic.com/53668237_MzAwLTUzNC0yODc2Y2RhODEx.webp,03/05/2025 22:49,24000,13,"Nairobi, Unknown",We customise all our Podiums as per the needs of the client in terms of colour and design,Brand New,4,03/05/2025 22:49,0
FALSE,TRUE,Lighting,Shinny Tripod Podium Stand,500,https://pictures-kenya.jijistatic.com/63951711_MzAwLTM5OS1lYTJjMzkwOTI5.webp,03/05/2025 22:49,15000,17,"Nairobi, Unknown","We customise all our podiums as per the needs of our clients in terms of design,size and colour",Brand New,3,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Tripod Podium Stand Customised,0,https://pictures-kenya.jijistatic.com/60927057_MzAwLTY2Ny1hZTU1NTkzYTI2.webp,03/05/2025 22:49,15000,8,"Nairobi, Unknown",We customise all our podiums as per the needs of our clients,Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Matching Tripod Podium Plus Offering Box,0,https://pictures-kenya.jijistatic.com/66880601_MzAwLTM5OS05MTQzNmM1NWRh.webp,03/05/2025 22:49,22000,20,"Nairobi, Unknown",We customise all our Podiums as per the needs of our clients,Brand New,2,03/05/2025 22:49,1
TRUE,FALSE,Lighting,Pulpit Bible Portable Stand.,183,https://pictures-kenya.jijistatic.com/68381645_MzAwLTU4Mi0yMmI0MDgzMmUw.webp,03/05/2025 22:49,5500,21,"Nairobi, Unknown","Pulpit portable tripod stand, 1.5 adjustable height",Brand New,4,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Tripod Pulpit With Two Offering Box,0,https://pictures-kenya.jijistatic.com/70873989_MzAwLTY2Ni1hYTMwZmI2MDkw.webp,03/05/2025 22:49,26000,22,"Nairobi, Unknown","Looking for the Perfect Pulpit? Discover Quality with Pulpit Masters! 
At Pulpit Masters, we...",Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Special Tripod Podium Designed Pulpit,0,https://pictures-kenya.jijistatic.com/58954284_MzAwLTY2Ny0yMTIxNWI0Nzg5.webp,03/05/2025 22:49,15000,10,"Nairobi, Unknown",We customise our podiums as per the needs of our clients,Brand New,5,03/05/2025 22:49,1
FALSE,FALSE,Lighting,Tripod Podium Stand Pulpit,500,https://pictures-kenya.jijistatic.com/51782157_MzAwLTUzNC00NjA5YTgwZDNi.webp,03/05/2025 22:49,15000,4,"Nairobi, Unknown",We customize as per your preferred colour and specifications,Brand New,1,03/05/2025 22:49,0
FALSE,FALSE,Lighting,Blue and Silver Tripod,0,https://pictures-kenya.jijistatic.com/70873732_MzAwLTM3Mi1iN2IzNDdmMGVm.webp,03/05/2025 22:49,13500,7,"Nairobi, Unknown","Looking for the Perfect Pulpit? Discover Quality with Pulpit Masters! 
At Pulpit Masters, we...",Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Lighting,Blue Tripod Podium Stand,0,https://pictures-kenya.jijistatic.com/63246855_MzAwLTY2Ny01OWIzNGE5NTFh.webp,03/05/2025 22:49,15000,12,"Nairobi, Unknown",We customise all our Podiums as per the needs of our clients,Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Audio,White Golden Tv Stand+LED,483,https://pictures-kenya.jijistatic.com/59446195_MzAwLTIyNS1mYjljYzdkMWUx.webp,03/05/2025 22:49,14500,20,"Nairobi, Unknown","Your living room deserves a luxury interior with this 6ft tv stand at only Ksh.14,500 that can...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Audio,6ft Tv Stand for Large Screens,583,https://pictures-kenya.jijistatic.com/62695172_MzAwLTIyNS1iMzdjZTllNzcw.webp,03/05/2025 22:49,17500,5,"Nairobi, Unknown",Give your living room a luxury interior with this 6ft tv stand at only...,Brand New,5,03/05/2025 22:49,0
TRUE,FALSE,Audio,Luxurious 6ft Tv Stand,483,https://pictures-kenya.jijistatic.com/54469079_MzAwLTIyNS1jZjI3NmZlMGU4.webp,03/05/2025 22:49,14500,15,"Nairobi, Unknown","Have a big screen, 6ft golden stand with LED lights provides both luxury and balance for big big...",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Audio,Tv Stand for Big Screens (6ft),483,https://pictures-kenya.jijistatic.com/61759639_MzAwLTIyNS1kNDk3OGFkMmJh.webp,03/05/2025 22:49,14500,14,"Nairobi, Unknown",Give your living room an exclusive luxurious interior with this Black & White Tv Stand (6ft) at only...,Brand New,4,03/05/2025 22:49,0
TRUE,TRUE,Audio,Glass Door 6ft Tv Stand,0,https://pictures-kenya.jijistatic.com/55533021_MzAwLTIyNS00OGZiMjJjM2M2.webp,03/05/2025 22:49,18500,9,"Nairobi, Unknown","Looking for a luxurious tv stand for your big screen, this 6ft tv stand provides both at only...",Brand New,4,03/05/2025 22:49,1
FALSE,FALSE,Audio,Tv Stand With Drawer Burnt,0,https://pictures-kenya.jijistatic.com/23065890_MzAwLTIzOS0yMGQ3NWRlMDE2.webp,03/05/2025 22:49,4500,16,"Nairobi, Unknown","Rustic stand, fits up to 48 inch flat screen tv.
made on order takes 3 days.
can be painted any...",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Audio,Luxury Glass Door Tv Stand,0,https://pictures-kenya.jijistatic.com/55533060_MzAwLTIyNS05NzE0NzI0ZjVi.webp,03/05/2025 22:49,18500,22,"Nairobi, Unknown","Looking for a luxurious tv stand for your big screen, this 6ft tv stand provides both at only...",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Audio,6ft Tv Stand for Big Screens,600,https://pictures-kenya.jijistatic.com/59446496_MzAwLTIyNS0xZTY4MjMwYTc0.webp,03/05/2025 22:49,18000,9,"Nairobi, Unknown","Your living room deserves a luxury interior with this 6ft tv stand at only Ksh.18,000 that can...",Brand New,4,03/05/2025 22:49,0
TRUE,FALSE,Audio,Golden Tv Stand for Big Screens,600,https://pictures-kenya.jijistatic.com/52058238_MzAwLTIyNS1kMzVhNGRjZGJj.webp,03/05/2025 22:49,18000,17,"Nairobi, Unknown",Bring a luxury interior with this 7ft Luxury TV stand for big screens. Comes with free LED lights...,Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Audio,6ft Golden White Stands,0,https://pictures-kenya.jijistatic.com/54873850_MzAwLTIyNS1jMWExZTU5NTBk.webp,03/05/2025 22:49,14500,21,"Nairobi, Unknown","White Golden Tv Stand for big screens .Comes with golden knobs and LED lights for only Ksh.14,500....",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Audio,Tv Stand for Big Screens,0,https://pictures-kenya.jijistatic.com/61759559_MzAwLTIyNS04MjFiYTQyYTM2.webp,03/05/2025 22:49,14500,2,"Nairobi, Unknown",Give your living room an exclusive luxurious interior with this Black & White Tv Stand (6ft) at only...,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Audio,White Tv Stand+Golden Knobs+LED,0,https://pictures-kenya.jijistatic.com/54874653_MzAwLTIyNS1hZjQzNjFmMTli.webp,03/05/2025 22:49,14500,10,"Nairobi, Unknown","White Golden Tv Stand for big screens .Comes with golden knobs and LED lights for only Ksh.14,500....",Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Audio,6ft Golden White Tv Stand+LED,483,https://pictures-kenya.jijistatic.com/54873702_MzAwLTIyNS01ZjlmMDQ1OWU1.webp,03/05/2025 22:49,14500,14,"Nairobi, Unknown",6fy White Golden Tv Stand for big screens .Comes with golden knobs and LED lights for only...,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Audio,Monochrome Coffee Table 2 Stools Glasstop Black+ Tv Stand,0,https://pictures-kenya.jijistatic.com/73466945_MzAwLTIyMS0wOGM5NWJiNTIz.webp,03/05/2025 22:49,29700,20,"Nairobi, Unknown","Upgrade your living room with this stylish furniture set, featuring a black and white glass-top...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Audio,6ft Tv Stand for Big Screens,0,https://pictures-kenya.jijistatic.com/62694886_MzAwLTMwMC03YWZkM2JiZjFk.webp,03/05/2025 22:49,16000,22,"Nairobi, Unknown","Give your living room a luxury interior with this 6ft tv stand at only Ksh.16,000....",Brand New,3,03/05/2025 22:49,1
FALSE,FALSE,Audio,Retro Tv Stand,0,https://pictures-kenya.jijistatic.com/25401733_MzAwLTQwMC04YjM1NWI4YjZi.webp,03/05/2025 22:49,5500,21,"Nairobi, Unknown","Charred 6,000/=
Rustic pallet Tv stand console media unit.
Fits up to flat screen 52"" flat screen...",Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Audio,6ft White Tv Stand,483,https://pictures-kenya.jijistatic.com/54884973_MzAwLTIyNS05YmU5ZmJlMzMz.webp,03/05/2025 22:49,14500,4,"Nairobi, Unknown","White Golden Tv Stand for big screens .Comes with golden knobs and LED lights for only Ksh.14,500....",Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Audio,Tv Stand: Modern Home Black Tv Cabinet,0,https://pictures-kenya.jijistatic.com/70552413_MzAwLTMwMC02OTY5MWQxYjg2.webp,03/05/2025 22:49,35000,9,"Nairobi, Unknown",The Modern Home Black TV Cabinet is a stylish and functional addition to any living room. Featuring...,Brand New,4,03/05/2025 22:49,1
TRUE,TRUE,Audio,Tv Stand (6ft)+LED,0,https://pictures-kenya.jijistatic.com/54874037_MzAwLTIyNS1mMTFjMmU4MDUw.webp,03/05/2025 22:49,14500,19,"Nairobi, Unknown","White Golden Tv Stand for big screens .Comes with golden knobs and LED lights for only Ksh.14,500....",Brand New,5,03/05/2025 22:49,1
TRUE,TRUE,Audio,6ft Tv Stand for Big Screens,483,https://pictures-kenya.jijistatic.com/59834468_MzAwLTIyNS1hYzVjZTU5ZGFi.webp,03/05/2025 22:49,14500,18,"Nairobi, Unknown",Let your living room have some luxury interior with this 6ft tv stand+LED at only...,Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Six Seater Outdoor Relaxation Centre,1500,https://pictures-kenya.jijistatic.com/73326745_MzAwLTE2OS1kNjM1NmJlNTg1.webp,03/05/2025 22:49,45000,11,"Nairobi, Unknown",Outdoor set with umbrella available,Brand New,5,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,2.4m Umbrella,100,https://pictures-kenya.jijistatic.com/61682216_MzAwLTQwMC1jMGViOTZhNjQ1.webp,03/05/2025 22:49,3000,22,"Nairobi, Unknown",Umbrella used for commercial purposes and for gardens.,Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Outside Restaurant Umbrella and Chairs,0,https://pictures-kenya.jijistatic.com/74296155_MzAwLTQwMC0wZGQxZDhiZGY2LTE.webp,03/05/2025 22:49,43000,5,"Nairobi, Unknown",Quality and heavy restaurant chairs and umbrella,Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Garden Umbrella,0,https://pictures-kenya.jijistatic.com/61231655_MzAwLTI5OS1kNzE3OGY0NDc2LTE.webp,03/05/2025 22:49,43500,5,"Nairobi, Unknown",Eight seater garden umbrellas made from mahogany and jungle green umbrellas,Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Modernized 6-Seater Garden Umbrella Shade,0,https://pictures-kenya.jijistatic.com/70231262_MzAwLTI5OC1lOWE2ZGVmZDUyLTE.webp,03/05/2025 22:49,41500,8,"Nairobi, Unknown",Modernized comfortable 6-seater garden umbrella shade,Brand New,2,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Sunshield Garden Umbrellas,0,https://pictures-kenya.jijistatic.com/73362340_MzAwLTMwMC03YjA5Mzg5ZTQz.webp,03/05/2025 22:49,40000,8,"Nairobi, Unknown",So nice outdoor complete umbrellas,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Patio Umbrellas,0,https://pictures-kenya.jijistatic.com/70669575_MzAwLTUzNi01YTcyNGUyZDVk.webp,03/05/2025 22:49,161000,20,"Nairobi, Unknown","Very high quality
Heavy duty and very affordable
Free delivery within Nairobi",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Elegant 4 Seater Outdoor Set Plus Umbrella,1400,https://pictures-kenya.jijistatic.com/27573614_MzAwLTQwMC0yNjRlYTA0ZGIx.webp,03/05/2025 22:49,42000,2,"Nairobi, Unknown",Free delivery within Nairobi and its immediate environs,Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Outdoor Restaurant Umbrella With Wooden Table and 6 Chairs,1333,https://pictures-kenya.jijistatic.com/73356781_MzAwLTIyNS0wMzI0Njg0ZTU3LTI.webp,03/05/2025 22:49,39999,8,"Nairobi, Unknown",Garden parasol Wooden chair with umbrella available,Brand New,3,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Outdoor Set,0,https://pictures-kenya.jijistatic.com/51684360_MzAwLTQwMC1iYWU0NDE0YmIx.webp,03/05/2025 22:49,73000,18,"Nairobi, Unknown","Complete garden set with shade
4 Chairs with armrest + Table +Umbrella. 
You can visit our showroom...",Brand New,1,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Umbrella Garden Chairs,0,https://pictures-kenya.jijistatic.com/73086902_MzAwLTMwMC02Y2RkODY5Mjg2.webp,03/05/2025 22:49,3900,17,"Nairobi, Unknown",Modern umbrella garden chairs,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Folding Outdoor Umbrella With Iron Pipe,516,https://pictures-kenya.jijistatic.com/44217553_MzAwLTMwMC01ZjJlODI1YWJh.webp,03/05/2025 22:49,15500,14,"Nairobi, Unknown","Folding Outdoor umbrella with iron pipe
2.7m diameter, 2.3m height.
Beige,maroon available",Brand New,2,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,6 Seater Outdoor Set Plus Umbrella,1600,https://pictures-kenya.jijistatic.com/53663557_MzAwLTQwMC04NTVlZDc5ODA1.webp,03/05/2025 22:49,48000,10,"Nairobi, Unknown",We deliver countrywide,Brand New,2,03/05/2025 22:49,0
FALSE,TRUE,Miscellaneous,Blue Square Garden Table With Umbrella Hole,113,https://pictures-kenya.jijistatic.com/73035215_MzAwLTMxOS1iZjIzYjY1OGQw.webp,03/05/2025 22:49,3400,4,"Nairobi, Unknown","Blue Square Garden Table with Umbrella hole
Delivery is charged",Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Garden Umbrellas,0,https://pictures-kenya.jijistatic.com/64468842_MzAwLTQwMC04OTNlNmZhOGYxLTE.webp,03/05/2025 22:49,45000,17,"Nairobi, Unknown",Brand new patio garden umbrella,Brand New,1,03/05/2025 22:49,1
FALSE,TRUE,Miscellaneous,Mahogany Umbrella,2166,https://pictures-kenya.jijistatic.com/73349122_MzAwLTQwMC0wOTJhMzhiNmMz.webp,03/05/2025 22:49,65000,20,"Nairobi, Unknown",Modern design for mahogany garden umbrella,Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Miscellaneous,Pure Wood Outdoor Set,0,https://pictures-kenya.jijistatic.com/73326635_MzAwLTM3Ny0zYTg2NjI4MTll.webp,03/05/2025 22:49,40000,12,"Nairobi, Unknown",Umbrella outdoor set available,Brand New,3,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,Furnicraft Shading Umbrellas,0,https://pictures-kenya.jijistatic.com/73362561_MzAwLTIyNS1jMDllODdmZTk3.webp,03/05/2025 22:49,41000,23,"Nairobi, Unknown","Premium outdoor umbrellas,",Brand New,1,03/05/2025 22:49,1
TRUE,TRUE,Miscellaneous,Wooden Chair Umbrella,0,https://pictures-kenya.jijistatic.com/74237531_MzAwLTM4Ny1jNTBjNmE1NmE0.webp,03/05/2025 22:49,55000,19,"Nairobi, Unknown",Wooden chairs with umbrella,Brand New,4,03/05/2025 22:49,1
TRUE,FALSE,Miscellaneous,*Megabucket Shoe Rack With Side Storage 4 Boots/Umbrella*,0,https://pictures-kenya.jijistatic.com/38841618_MzAwLTI5MC1mYjA4OTAxODg3LTE.webp,03/05/2025 22:49,16999,23,"Nairobi, Unknown","*Megabucket flip shoe rack with side storage for boots or umbrella*
/-
,999/-(inclusive of...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Screens,"Toyota Prado J150, Body Kit Uplift With Daytime Running LED",0,https://pictures-kenya.jijistatic.com/50227036_MzAwLTMxNC03NWM5MjhiNmMz.webp,03/05/2025 22:49,36500,5,"Nairobi, Unknown","Toyota Prado J150, body kit uplift with Daytime running LED. Call079*********",Brand New,4,03/05/2025 22:49,1
FALSE,FALSE,Furniture,Rustic Dressing Mirror Vanity Table,0,https://pictures-kenya.jijistatic.com/9795124_img-20200621-125249-128_300x491.webp,03/05/2025 22:49,12000,1,"Nairobi, Unknown","=Vase available if interested
=long mirror
=plenty of storage space.
=Made on order takes 3 days",Brand New,5,03/05/2025 22:49,1
FALSE,TRUE,Furniture,Pair of Rustic Pallet Plant Stands,0,https://pictures-kenya.jijistatic.com/65001340_MzAwLTIyNS0zMThkNjUwNGM1.webp,03/05/2025 22:49,2000,5,"Nairobi, Unknown","Price is for two plant stands wooden flower vase planters. Plants, succulents etc also available for...",Brand New,5,03/05/2025 22:49,1
TRUE,FALSE,Furniture,Nest of Stools (96821),0,https://pictures-kenya.jijistatic.com/68756158_MzAwLTIxNC00MWZiMzc3YmE1.webp,03/05/2025 22:49,35499,5,"Nairobi, Unknown","Nest of Stools (96821)
Measurements in mm : 
Bring warmth and charm to any room with this nesting...",Brand New,3,03/05/2025 22:49,1
TRUE,TRUE,Furniture,Round Glass Dining Table With 4 Chrome Legs,316,https://pictures-kenya.jijistatic.com/71990449_MzAwLTMwMC0xN2MwYjkwNGQ0.webp,03/05/2025 22:49,9500,10,"Nairobi, Unknown",The Round Glass Dining Table with 4 Chrome Legs is a contemporary and stylish dining table that...,Brand New,1,03/05/2025 22:49,0
TRUE,TRUE,Furniture,Sofa Side Table ✓✓LEE (White),96,https://pictures-kenya.jijistatic.com/73595314_MzAwLTMwMC1iNWUzNjRhOTEzLTI.webp,03/05/2025 22:49,2900,7,"Nairobi, Unknown","Open lower shelf for storing magazines or books.
Flat top surface for decorative items like vases or...",Brand New,3,03/05/2025 22:49,0
TRUE,FALSE,Furniture,TV STAND(Wooden) Executive ✓✓BLACK,73,https://pictures-kenya.jijistatic.com/73630575_MzAwLTIzMy03MjI3MDBmYzk0LTI.webp,03/05/2025 22:49,2200,20,"Nairobi, Unknown",Use it as a TV stand or side shelve to place your flower vase or other home decor. This TV...,Brand New,3,03/05/2025 22:49,0
