premium,is_available,category,title,rent_price_per_day,image_url,created_at,price,user_id,description,condition,quantity,updated_at,for_sale
FALSE,TRUE,Screens,Toyota Auris 2018 Blue,65333,downloaded_images\75157812_MzAwLTIyNS1jMmIwYzA1ZDQ0.webp,2025-06-12T00:11:40.449790,1960000,12,"Contact072*********
Toyota Auris 2018yr Blue new-1500cc Petrol- automatic transmission
- Full...",Foreign Used,2,2025-06-12T00:11:40.449790,0
TRUE,FALSE,Screens,New Pro Led 600 With Adapter Two Batteries,0,downloaded_images\60604046_MzAwLTQyNS1iNDY5NTgyM2Ux.webp,2025-06-12T00:11:40.668786,5000,18,Pro Led 600 WITH ADAPTER & TWO BATTERIThe Professional Photo & Video LED Light Kit Pro LED 600....,Used,5,2025-06-12T00:11:40.668786,1
TRUE,TRUE,Screens,Toyota Land Cruiser 4.6 V8 ZX 2016 White,0,downloaded_images\48243315_MzAwLTIyNS1kOTRiNzc1YTY3.webp,2025-06-12T00:11:40.848228,11500000,6,"Exceptionally clean Toyota Landcruiser V8 ZX white colour full loaded with extras.
 
cash,hire...",Foreign Used,2,2025-06-12T00:11:40.848228,1
TRUE,TRUE,Screens,Spotlight Insta360 Flow,166,downloaded_images\53106856_MzAwLTY0OS0xYWI1ZDY2NDM5.webp,2025-06-12T00:11:41.025803,4999,23,"Small and light with a snap-on design.
Professional imaging-grade Ra95 lighting.
Three color...",Used,4,2025-06-12T00:11:41.025803,0
FALSE,FALSE,Screens,Land Rover Range Rover Vogue 2017 Silver,423333,downloaded_images\75317034_MzAwLTIwMC1iOWI0Y2VkMmUy.webp,2025-06-12T00:11:41.097382,12700007,21,Panoramic MOONROOF micro 78%bank finance trade in seats 5 7 Hire purchase uk x un gk series 4 2700...,Foreign Used,5,2025-06-12T00:11:41.097382,0
TRUE,TRUE,Screens,Ring Spotlight Outdoor Security Camera,833,downloaded_images\29210612_MzAwLTUzNC0zODU1NjZmMGRlLTE.webp,2025-06-12T00:11:41.279911,24999,5,"Brand new
free delivery within CBD",Used,3,2025-06-12T00:11:41.279911,0
TRUE,FALSE,Screens,BMW 218d 2016 White,0,downloaded_images\61519464_MzAwLTIyNS0zMzE0ZmIyMDM4.webp,2025-06-12T00:11:41.352467,2350000,20,"BMW 218d,transmission automatic, 2016 model, loaded with leather interior seats, DVD/VCD, 5 seater...",Foreign Used,4,2025-06-12T00:11:41.352467,1
TRUE,TRUE,Screens,Audi Q7 3.0T Premium AWD quattro 2018 White,226666,downloaded_images\73810491_MzAwLTIyNi1mODFiNjk0N2U2.webp,2025-06-12T00:11:41.423410,6799999,5,"Audi Q7 S line,
2018, 3000cc,
Sunroof,
Electric adjustable heated leather seats,
Steering controls,...",Foreign Used,1,2025-06-12T00:11:41.423410,0
TRUE,TRUE,Screens,Lexus RX 200 2016 Gray,0,downloaded_images\60338686_MzAwLTIyNS1lOWIxYzg1YzZh.webp,2025-06-12T00:11:41.504999,5750000,19,"Lexus NX200T. 
2016 model. 
Transmission automatic. 
Fuel petrol. 
2000cc turbocharged. 
5...",Foreign Used,3,2025-06-12T00:11:41.504999,1
TRUE,FALSE,Screens,Led Wires Cob Quality Spotlight Commercial Track Light,0,downloaded_images\73921398_MzAwLTIyNS1mOTY2ZTRkMzQ1.webp,2025-06-12T00:11:41.701185,1500,2,LED Wires COB Quality Spotlight Aluminum Commercial Track Light,Used,1,2025-06-12T00:11:41.701185,1
TRUE,TRUE,Screens,Mercedes-Benz GLE-Class GLE 350d 4MATIC 2018 White,0,downloaded_images\73375750_MzAwLTIyNS05YWQzYTBjZjYx.webp,2025-06-12T00:11:41.769788,7499999,8,#NAME?,Foreign Used,3,2025-06-12T00:11:41.769788,1
TRUE,FALSE,Miscellaneous,1.6 Meters Executive Office Table,1616,downloaded_images\53671338_MzAwLTIyNS05MzM0Y2ZhOWM4LTE.webp,2025-06-12T00:11:41.962626,48500,7,#NAME?,Brand New,2,2025-06-12T00:11:41.962626,0
FALSE,TRUE,Miscellaneous,WRC 10 World Rally Championship Game PC Xbox PS4/5,100,downloaded_images\24321306_MzAwLTE3NC0zMzBkNDk4YTJl.webp,2025-06-12T00:11:42.042579,3000,4,"- the 4 new 2021 rallies: estonia, croatia, belgium and spain
- 6 historic rallies including...",Racing,5,2025-06-12T00:11:42.042579,0
FALSE,FALSE,Miscellaneous,Event Stage Platform Hire,0,downloaded_images\68323085_MzAwLTQwMC0zMzM5Mjk2ZDY5.webp,2025-06-12T00:11:42.489685,3000,23,"Hire stage platform for any event. 
Price depends on location and size",Used,3,2025-06-12T00:11:42.489685,1
TRUE,FALSE,Miscellaneous,FIFA 20 PS4 Game - New & Sealed,0,downloaded_images\9367491_e14c1b79-a1f3-4306-812b-fb00d0130915_1_300x529.webp,2025-06-12T00:11:42.744505,2999,5,"All-new authentic street football experience!

Powered by frostbite- ea sports fifa 20 for the...",Sports,1,2025-06-12T00:11:42.744505,1
TRUE,FALSE,Miscellaneous,Super Mario Bros. Wonder,250,downloaded_images\59211321_MzAwLTQwMC1lNjc5NTIwY2I5.webp,2025-06-12T00:11:42.924647,7500,1,"Super Mario Bros. Wonder is a side-scrolling platform game. As one of eight player characters—Mario,...",Adventure,2,2025-06-12T00:11:42.924647,0
TRUE,FALSE,Miscellaneous,Heavy Duty Avery Manual Scale,1500,downloaded_images\40232114_MzAwLTQ1Ny0yNTRjNDkzOWJm.webp,2025-06-12T00:11:43.113312,45000,1,Contact us for details or visit us at Family Bank Junction Ronald Ngala and River Road near Mathai...,Brand New,1,2025-06-12T00:11:43.113312,0
TRUE,TRUE,Miscellaneous,Sackboy: A Big Adventure,133,downloaded_images\47964776_MzAwLTQwMC03ODhhMmE2YTAz.webp,2025-06-12T00:11:43.518450,4000,1,Sackboy: A Big Adventure is a platform game. Unlike previous LittleBigPlanet entries with 2.5D...,Action,1,2025-06-12T00:11:43.518450,0
TRUE,FALSE,Miscellaneous,Ps 3 10games 2 Controllers,500,downloaded_images\59946192_MzAwLTMwMC05MzNiOWE5OTA5LTE.webp,2025-06-12T00:11:43.586805,15000,18,"PlayStation 3 entertainment platform, the PlayStation 3 250GB system is the next stage in the...",Used,2,2025-06-12T00:11:43.586805,0
TRUE,TRUE,Miscellaneous,Metal Round Cake Stand With Cover,0,downloaded_images\62939402_MzAwLTMwMC04MDkyOTkwNWZj.webp,2025-06-12T00:11:43.774970,4500,10,Transparent elegance: Glass serving platters/stands offer a beautiful and sleek aesthetic. The...,Used,5,2025-06-12T00:11:43.774970,1
TRUE,TRUE,Miscellaneous,50kgs Weighing Scale,216,downloaded_images\34620236_MzAwLTQ3NC02MWMxZDA1MzVl.webp,2025-06-12T00:11:43.944921,6500,9,Contact us for details or visit us at Family bank junction Ronald Ngala and River road near Mathai...,Brand New,4,2025-06-12T00:11:43.944921,0
TRUE,TRUE,Miscellaneous,Modern A12 150kgs Weighing Scale,0,downloaded_images\32172875_MzAwLTQzOC05NWRkYWQwYWQ2.webp,2025-06-12T00:11:44.146043,9500,1,Family bank junction of ronald ngala and river road near mathai supermarket around dandora stage...,Brand New,3,2025-06-12T00:11:44.146043,1
TRUE,TRUE,Miscellaneous,Open Rack Stand for Amplifiers,0,downloaded_images\65200054_MzAwLTMwMC0yZmQ0YjY4Zjc0.webp,2025-06-12T00:11:44.336866,10000,12,D[Easy Movement]: The DJ mixer stand is equipped with 4 swivel wheels which is easy to move around...,Used,3,2025-06-12T00:11:44.336866,1
TRUE,TRUE,Miscellaneous,Portable Acs 30 Digital Weighing Scale Without Pole,0,downloaded_images\32404849_MzAwLTM4NS0xZTBmYzdlNTQ1.webp,2025-06-12T00:11:44.515503,3500,8,Family bank junction of ronald ngala snd river road near mathai supermarket around dandora stage...,Brand New,3,2025-06-12T00:11:44.515503,1
TRUE,FALSE,Miscellaneous,EA SPORTS WRC - Playstation 5(New),266,downloaded_images\60360099_MzAwLTQ0OC0xNTVlYWUzNTc3.webp,2025-06-12T00:11:44.701407,7999,9,"Build the car of your dreams in the biggest rally game ever, developed by the award-winning team...",Other,4,2025-06-12T00:11:44.701407,0
FALSE,TRUE,Miscellaneous,Advertising Services,166,downloaded_images\35802039_MzAwLTIyNS1iM2M4Y2Q2NzI2.webp,2025-06-12T00:11:44.916123,5000,1,We are informerce creations and we offer digital advertising platform.our advertising services...,Used,3,2025-06-12T00:11:44.916123,0
TRUE,TRUE,Miscellaneous,Weighing Scale (500kgs).,243,downloaded_images\74212980_MzAwLTMwOS02MzVkNmY5ZDYw.webp,2025-06-12T00:11:45.105669,7299,22,We are located at tea room Accra and Taveta road opposite embassavva stage ... london beaty 5th...,Brand New,2,2025-06-12T00:11:45.105669,0
TRUE,TRUE,Miscellaneous,Sackboy a Big Adventure,133,downloaded_images\64089458_MzAwLTUzMy0wYzY4OWFkMzJi.webp,2025-06-12T00:11:45.283366,4000,18,Sackboy: A Big Adventure is a platform game. Unlike previous LittleBigPlanet entries with 2.5D...,Other,1,2025-06-12T00:11:45.283366,0
TRUE,FALSE,Miscellaneous,Raised Dias Stage/Platform/Podium,0,downloaded_images\73100502_MzAwLTE2Mi1mZWE5YjA0MWMz.webp,2025-06-12T00:11:45.459820,2000,19,Get from is the raised stage for hire,Used,5,2025-06-12T00:11:45.459820,1
TRUE,TRUE,Miscellaneous,Sonic Mania Plus Ps4,0,downloaded_images\71633874_MzAwLTQwMC01NzllZjg3YmQ5.webp,2025-06-12T00:11:45.537214,3800,3,"Much like the original, Sonic Mania Plus is a 2D platformer where you maneuver through obstacles and...",Other,2,2025-06-12T00:11:45.537214,1
FALSE,FALSE,Miscellaneous,Anti-Theft Afritec Car Alarm,183,downloaded_images\63309053_MzAwLTIyNS03YmU0NmUzNGM3.webp,2025-06-12T00:11:45.728612,5500,3,"1.anti-hijacking + arm & disarm
2. silent alarm
3. auto-arming and panic & car search
4. stop siren...",Brand New,1,2025-06-12T00:11:45.728612,0
FALSE,FALSE,Miscellaneous,Anti-Hijack Car Alarm,116,downloaded_images\73657669_MzAwLTQwMC03YTkxYTBlMzAw.webp,2025-06-12T00:11:45.930819,3500,3,"1.anti-hijacking + arm & disarm
2. silent alarm
3. auto-arming and panic & car search
4. stop siren...",Brand New,3,2025-06-12T00:11:45.931826,0
TRUE,FALSE,Miscellaneous,Best Afritec Car Alarms.,100,downloaded_images\60964788_MzAwLTIyNS0xN2U3NTc4NWQ2.webp,2025-06-12T00:11:46.108064,3000,11,"Afritec alarms has the following characteristics.Anti hijacking, silent alarm,window riser,memory...",Brand New,3,2025-06-12T00:11:46.108064,0
FALSE,FALSE,Miscellaneous,Universal Car Alarm With Anti_hijack,0,downloaded_images\73657561_MzAwLTIyNS0zOWNhZjM2M2I2.webp,2025-06-12T00:11:46.282629,3500,22,"1.anti-hijacking + arm & disarm
2. silent alarm
3. auto-arming and panic & car search
4. stop siren...",Brand New,1,2025-06-12T00:11:46.282629,1
FALSE,TRUE,Miscellaneous,Car Alarm System,116,downloaded_images\73657622_MzAwLTQwMC0yZTRjNmIxYjUw.webp,2025-06-12T00:11:46.453921,3500,9,"1.anti-hijacking + arm & disarm
2. silent alarm
3. auto-arming and panic & car search
4. stop siren...",Brand New,2,2025-06-12T00:11:46.453921,0
FALSE,TRUE,Miscellaneous,Universal Car Alarm With Cut-Off,0,downloaded_images\33171432_MzAwLTI0MC01MTgyYzAxMWE5.webp,2025-06-12T00:11:46.635998,3500,5,"1.anti-hijacking + arm & disarm
2. silent alarm
3. auto-arming and panic & car search
4. stop siren...",Brand New,4,2025-06-12T00:11:46.635998,1
FALSE,FALSE,Miscellaneous,Night Club Lights Sound Activated,0,downloaded_images\49706071_MzAwLTQwMC0yZDA5M2U2ODA2.webp,2025-06-12T00:11:46.708037,3800,15,"-- 12 LED beads are arranged compactly, and the color mixing effect is more uniform.
-- With high...",Used,2,2025-06-12T00:11:46.708037,1
FALSE,TRUE,Miscellaneous,LED Ice Buckets 5L,133,downloaded_images\47615681_MzAwLTIyNS05NWIwMjMwZWY5.webp,2025-06-12T00:11:46.888906,4000,16,"LED Beer buckets for night clubs & promotions
Multi colors
Rechargeable 
Water Proof
Easy to...",Used,3,2025-06-12T00:11:46.888906,0
FALSE,TRUE,Miscellaneous,Truss for Stages/Events 1m,1000,downloaded_images\62167214_MzAwLTI1Mi02MzU4ZTAyN2Qy.webp,2025-06-12T00:11:47.078036,30000,22,1M length trusses available for sale,Used,4,2025-06-12T00:11:47.078036,0
TRUE,FALSE,Miscellaneous,Outdoor Stage Lighting Portable Truss Clamp,83,downloaded_images\50644441_MzAwLTIyNS1lNDM4NDk4NDY5LTI.webp,2025-06-12T00:11:47.256590,2500,18,New Outdoor Stage Lighting Portable Truss Clamp,Used,5,2025-06-12T00:11:47.256590,0
FALSE,FALSE,Miscellaneous,LED Champagne Sparklers,100,downloaded_images\41106461_MzAwLTMwMC00M2I3ZWJhYjU2.webp,2025-06-12T00:11:47.441427,3000,20,"Rechargable LED bottle toppers.
For use in clubs
✓ Comes with charger
✓ Rechargeable
✓ 3 different...",Used,4,2025-06-12T00:11:47.441427,0
FALSE,FALSE,Miscellaneous,Stage Lights With Remote Control,0,downloaded_images\49705759_MzAwLTQwMC0xZjM4NjMyMzQ2.webp,2025-06-12T00:11:47.512384,2300,4,"Has 12 LED beads which are arranged compactly and the color mixing effect is more uniform.
-- With...",Used,4,2025-06-12T00:11:47.512384,1
TRUE,TRUE,Miscellaneous,Line Array Public Address Speaker System,0,downloaded_images\40920599_MzAwLTQwMC01OWQ4ZDYxYzk2LTI.webp,2025-06-12T00:11:47.913008,380000,23,A line array speaker system is typically a string of passive or active (powered) speakers hanging...,Brand New,3,2025-06-12T00:11:47.913008,1
TRUE,FALSE,Miscellaneous,Qquality LED Stage Light Tf8kj,183,downloaded_images\72155859_MzAwLTMwMC0zZTI2OTZkYzUz.webp,2025-06-12T00:11:47.991370,5500,22,"【60 LED RGB Par lights】The 60 lamp beads emit light together, with high brightness and beautiful...",Used,3,2025-06-12T00:11:47.991370,0
TRUE,FALSE,Miscellaneous,"IND24,Stage Truss",1000,downloaded_images\70645614_MzAwLTUzMy1jMGM0ZTNmY2Q0.webp,2025-06-12T00:11:48.178439,30000,10,"Stage Truss Events System
1m @ ksh 30,000/=
2m @ ksh 48,000/=
3m @ ksh 55,000/=",Used,1,2025-06-12T00:11:48.178439,0
TRUE,FALSE,Miscellaneous,DMX Splitters,400,downloaded_images\63528723_MzAwLTMwMC0wOWY4MjYyNzFl.webp,2025-06-12T00:11:48.364651,12000,17,Series of multifunctional rack or truss mountable splitters for larger DMX networks boosting the...,Used,5,2025-06-12T00:11:48.364651,0
TRUE,TRUE,Miscellaneous,The Art of Closing the Sale Book by Brian Tracy,0,downloaded_images\51114516_MzAwLTMwMC03ZTdjYzlmYzQy.webp,2025-06-12T00:11:48.564577,800,14,#NAME?,Used,4,2025-06-12T00:11:48.564577,1
TRUE,FALSE,Miscellaneous,Filter Stages Dispenser Water Purifier Bottle,89,downloaded_images\60757613_MzAwLTMwMC1lMzNmMTQ3YWNlLTE.webp,2025-06-12T00:11:48.771187,2699,14,"Affordable
> Durable
> Trusted Quality
> Easy To Clean
> Stylish And Elegant",Used,5,2025-06-12T00:11:48.771187,0
TRUE,FALSE,Miscellaneous,Most Trusted Commercial INGCO Welding Machine,0,downloaded_images\33212214_MzAwLTQ2OC1lZDEzYTk3YzJm.webp,2025-06-12T00:11:49.180951,15000,5,Contact us or vidit us at family bank junction of Ronald Ngala and Riverroad near Mathai supermarket...,Brand New,4,2025-06-12T00:11:49.180951,1
TRUE,TRUE,Miscellaneous,Led Parkan Dj Light,250,downloaded_images\52178927_MzAwLTIyNS1mMzJlYzQ1ZDNh.webp,2025-06-12T00:11:49.373574,7500,21,"BETOPPER Mini DJ Par Light, 60x3W RGB Par Can Wash Lights Slim LED Stage ... 
Compact design with...",Brand New,3,2025-06-12T00:11:49.373574,0
FALSE,FALSE,Miscellaneous,Trusted Quality Car Alarm Kit With Cut Off and Flips Keys,0,downloaded_images\34303114_MzAwLTMwMC1hMjg1YTkxYzJm.webp,2025-06-12T00:11:49.574510,3075,16,"1. Anti-Hijack Function
When the Anti- Car Hijack Mode is activated, in a certain event the unit...",Used,3,2025-06-12T00:11:49.574510,1
FALSE,FALSE,Miscellaneous,Stage and Trussing,43333,downloaded_images\74929914_MzAwLTIyNS0wNGQ4YTc0MDcz.webp,2025-06-12T00:11:49.758621,1300000,10,"Stage that is intact and ready for use.
Comes with full trussing.
Kindly contact for viewing
+",Used,5,2025-06-12T00:11:49.758621,0
TRUE,TRUE,Miscellaneous,TLAC 100L Electric Oven Conventional 2800W 4 Stage Switch,566,downloaded_images\70942171_MzAwLTQwMC02OGZkOTJkOTA0.webp,2025-06-12T00:11:49.930568,16999,6,"Affordable
> Durable
> Trusted Quality
> Stylish And Elegant",Brand New,5,2025-06-12T00:11:49.930568,0
FALSE,TRUE,Miscellaneous,"Stage Tables,Truss, Lighting for Hire and Sales",0,downloaded_images\56036489_MzAwLTQwMC1iMzU3NTEwYWIx.webp,2025-06-12T00:11:50.339688,15000,3,Get heavy duty aluminum Stage light truss for both hire and sale.  We specialise in oudoor and...,Used,3,2025-06-12T00:11:50.339688,1
TRUE,FALSE,Miscellaneous,Stage Lights Hanger Hook,0,downloaded_images\50644552_MzAwLTIyNS00YTc3MzlhNzJlLTI.webp,2025-06-12T00:11:50.772798,1500,15,New Stage Lights Hanger Hook now available,Used,1,2025-06-12T00:11:50.772798,1
TRUE,TRUE,Miscellaneous,Vintage LED Stage Light Kj9rs,0,downloaded_images\72155878_MzAwLTI4MC1iMjExNjFhMzUz.webp,2025-06-12T00:11:50.943373,5500,15,"【60 LED RGB Par lights】The 60 lamp beads emit light together, with high brightness and beautiful...",Used,3,2025-06-12T00:11:50.943373,1
TRUE,TRUE,Furniture,Bar Stool Bar Stool,0,downloaded_images\68908522_MzAwLTMwMC1kZTUxODkyNjI1.webp,2025-06-12T00:11:50.999335,9500,4,Strong and durable products Quality is guaranteed payment is done on deliver.,Brand New,1,2025-06-12T00:11:50.999335,1
FALSE,TRUE,Furniture,Leather Padded Counter Stools,290,downloaded_images\71236054_MzAwLTI5NC05NWEyYjhlMzE4.webp,2025-06-12T00:11:51.073077,8700,7,"Leather Padded counter stool
Adjustable height 
High quality stools",Brand New,3,2025-06-12T00:11:51.073077,0
TRUE,FALSE,Furniture,3-Link Bench -Reception Waiting Room Chair,0,downloaded_images\70441230_MzAwLTMwMC03ZWY5MTY5NDc3.webp,2025-06-12T00:11:51.134504,18500,19,"Sturdy and reliable, the chair is built to withstand daily use while retaining its elegant...",Brand New,3,2025-06-12T00:11:51.134504,1
TRUE,FALSE,Furniture,High Stool Chairs,0,downloaded_images\42368432_MzAwLTUzMy1jMzNkYzBiNjM4.webp,2025-06-12T00:11:51.325321,3050,11,I sell high stool chairs for restaurant at affordable prices,Bulk prices,2,2025-06-12T00:11:51.325321,1
TRUE,FALSE,Furniture,Dark Blue Plastic Stool,0,downloaded_images\69027200_MzAwLTU5Ni02NmJjYTE2MWY5.webp,2025-06-12T00:11:51.549527,550,20,Quality and affordable plastic stools now available in our stores,Brand New,4,2025-06-12T00:11:51.549527,1
TRUE,TRUE,Furniture,Coffe Table With Its 2 Stools.,650,downloaded_images\48748931_MzAwLTMwMC1kNmQ2MmE4ZDk2.webp,2025-06-12T00:11:51.733059,19500,20,"Coffe table with its 2stools, brand new, best quality, with drawers, all are glass top...",Brand New,5,2025-06-12T00:11:51.733059,0
TRUE,FALSE,Furniture,Counter Chair,0,downloaded_images\72322535_MzAwLTQwMC1hY2E5NWIxMWM4.webp,2025-06-12T00:11:51.796235,7500,8,"Adjustable heights, 
Strong and durable, 
Payments on delivery",Brand New,3,2025-06-12T00:11:51.797221,1
TRUE,FALSE,Furniture,Leather Cushioned Stool,100,downloaded_images\74450255_MzAwLTMwMC0xN2Q1NTM3Zjhm.webp,2025-06-12T00:11:51.869382,3000,17,Leather cushioned black high stool,Brand New,4,2025-06-12T00:11:51.869382,0
TRUE,FALSE,Furniture,Kitchen Counter High Stools or Bar Stools,0,downloaded_images\52561596_MzAwLTQwMC1kYjBmNjBlMGUx.webp,2025-06-12T00:11:51.959592,3050,9,I sell different types of high stools in different types and colours at pocket friendly prices.,Brand New,4,2025-06-12T00:11:51.959592,1
TRUE,FALSE,Furniture,"High Counter Stool, Grey and Gold",0,downloaded_images\68630533_MzAwLTQwMC1jZjIwNDNkNGY2.webp,2025-06-12T00:11:52.196394,3050,12,For any type of stool you can reach me and get them made of good quality materials at very...,Bulk prices,2,2025-06-12T00:11:52.196394,1
FALSE,TRUE,Furniture,Bar Stool Bar Stool Bar Stool Bar Stool.,200,downloaded_images\63283478_MzAwLTQwMC05YzUxZWJlNWY0.webp,2025-06-12T00:11:52.261011,6000,12,Brand New payment after service within Nairobi area enjoy shoppin with us and get good discount,Brand New,1,2025-06-12T00:11:52.261011,0
TRUE,FALSE,Furniture,Coffee Table With 4 Stools,950,downloaded_images\28693718_MzAwLTIyNS1jZmU3NmFmMzMw.webp,2025-06-12T00:11:52.463250,28500,14,Free delivery within Nairobi and its immediate environs,Brand New,4,2025-06-12T00:11:52.463250,0
TRUE,TRUE,Furniture,Barstool; Fancy Adjustable Swivel Barstool,350,downloaded_images\74852965_MzAwLTMwMC1kNDk3YTg4NTMx.webp,2025-06-12T00:11:52.528163,10500,14,"Add a modern flair to your space with the Fancy Adjustable Swivel Barstool, a perfect blend of sleek...",Brand New,1,2025-06-12T00:11:52.528163,0
TRUE,FALSE,Furniture,Dressing Table,0,downloaded_images\73610497_MzAwLTQ3Ny00MjYzZmRhN2M4LTE.webp,2025-06-12T00:11:52.715456,9500,4,"Description
 Size:80*36*131cm 
 Colors: brown
 N/B Requires assembling comes in a box 
Key Features
...",Brand New,3,2025-06-12T00:11:52.715456,1
TRUE,TRUE,Furniture,Office Chair: Luxury Faux Leather Barstool,0,downloaded_images\71200452_MzAwLTMwMC00ZWEyNTIzNDEy.webp,2025-06-12T00:11:52.793229,12500,21,"A Luxury Faux Leather Barstool is the perfect blend of elegance and comfort, designed to elevate the...",Brand New,1,2025-06-12T00:11:52.793229,1
TRUE,TRUE,Furniture,Nesting Stool,283,downloaded_images\51531907_MzAwLTQwMC0xMmRlMTBjMTI4LTE.webp,2025-06-12T00:11:52.865449,8500,14,"Available in different sizes
Free delivery within Nairobi
Delivery available outside Nairobi pay...",Brand New,2,2025-06-12T00:11:52.865449,0
TRUE,TRUE,Furniture,Benches: Steel Reception Area Waiting Bench,0,downloaded_images\74903055_MzAwLTMwMC0yOTEyNDcxMzlh.webp,2025-06-12T00:11:52.939220,16500,11,The Steel Reception Area Waiting Bench is a sleek and durable seating option designed for...,Brand New,3,2025-06-12T00:11:52.939220,1
FALSE,TRUE,Furniture,Coffee Table With Stools,1833,downloaded_images\52127228_MzAwLTQwMC01ZmNlYzI4MzQ4.webp,2025-06-12T00:11:53.013635,55000,8,"Free delivery within Nairobi
We deliver outside Nairobi
Payment after delivery",Brand New,2,2025-06-12T00:11:53.013635,0
TRUE,FALSE,Furniture,Bar Chair Kitchen Stool,216,downloaded_images\57790996_MzAwLTQwMC0wZDllYmNjYTAw.webp,2025-06-12T00:11:53.087818,6500,8,Bar chair kitchen stool available,Brand New,2,2025-06-12T00:11:53.087818,0
TRUE,TRUE,Furniture,Studio Stool,190,downloaded_images\7803017_crop-img-20200320-wa0086_300x281.jpg,2025-06-12T00:11:53.304703,5700,21,"Pay after delivery 
free delivery within nairobi 
we send all over kenya via couriers 
please visit...",Brand New,4,2025-06-12T00:11:53.304703,0
TRUE,TRUE,Furniture,Office Desk: Wooden Top Electrical Adjustable Office Desk,1066,downloaded_images\74081681_MzAwLTM3NS1lYzBiMzY2ZmUw.webp,2025-06-12T00:11:53.493091,32000,12,A Wooden Top Electric Adjustable Office Desk is a modern and ergonomic workstation designed to...,Brand New,1,2025-06-12T00:11:53.493091,0
TRUE,TRUE,Furniture,Office Chair: Orthopedic Office Chair With Lumbar Support,0,downloaded_images\71314158_MzAwLTMwMC1kZmNkNTMwMzdk.webp,2025-06-12T00:11:53.571289,25950,11,"Advanced Adjustment Options for Personalized Comfort
This executive seat is designed with a range of...",Brand New,2,2025-06-12T00:11:53.571289,1
TRUE,TRUE,Furniture,140cm Electric Adjustable Desk Home Office Desk,0,downloaded_images\70264533_MzAwLTMwMC02NmQ3ODFkZjU0.webp,2025-06-12T00:11:53.788657,33500,12,Introducing the 140cm Electric Adjustable Home Office Desk – designed to create a more dynamic and...,Brand New,3,2025-06-12T00:11:53.788657,1
TRUE,TRUE,Furniture,Office Desk: 1400mm Motorized Electric Adjustable Desk,1066,downloaded_images\72545509_MzAwLTMwMC01NmUzMmUzOGNm.webp,2025-06-12T00:11:53.972695,32000,8,"Transform your workspace with the 1400mm Motorized Electric Adjustable Desk, designed for ultimate...",Brand New,1,2025-06-12T00:11:53.972695,0
TRUE,TRUE,Furniture,Foldable Training Table /Foldable Conference Table,0,downloaded_images\71859004_MzAwLTIyNS0wNjg1MDA4NTU4.webp,2025-06-12T00:11:54.037190,14000,1,"Folding】Snap switch, easy to flip with just a touch, saving space while not affecting aesthetics,It...",Brand New,4,2025-06-12T00:11:54.037190,1
TRUE,FALSE,Furniture,Office Desk: Height Adjustable Electric Standing Desk,0,downloaded_images\71084938_MzAwLTMwMC1lYjY3NGZmNWU3.webp,2025-06-12T00:11:54.222821,32500,14,"The Height Adjustable Electric Standing Desk is a versatile, modern workstation designed to promote...",Brand New,1,2025-06-12T00:11:54.222821,1
TRUE,FALSE,Furniture,Office Desk: 1.4 Meter Height Electric Adjustable Office Des,1066,downloaded_images\73924061_MzAwLTMwMC0xYTRlYTJlOTI4.webp,2025-06-12T00:11:54.418079,32000,1,"The 1.4-Meter Height Electric Adjustable Office Desk is designed for comfort, flexibility, and...",Brand New,1,2025-06-12T00:11:54.418079,0
TRUE,FALSE,Furniture,Office Desk : Height Adjustable Rectangular Standing Desk,1066,downloaded_images\75108297_MzAwLTMwMC01YzFjOWJjNzJl.webp,2025-06-12T00:11:54.480961,32000,19,Transform your workspace with this Height Adjustable Electric Rectangular Standing Desk—designed for...,Brand New,3,2025-06-12T00:11:54.480961,0
TRUE,TRUE,Furniture,Height Adjustable Electric Standing Desk,0,downloaded_images\66025641_MzAwLTMwMC1jOGE3M2I3MDll.webp,2025-06-12T00:11:54.680304,32000,11,Transform your workspace into a dynamic and ergonomic environment with the Adjustable Height...,Brand New,1,2025-06-12T00:11:54.680304,1
TRUE,FALSE,Furniture,Height Adjustable Electric Standing Desk,0,downloaded_images\65880879_MzAwLTMwMC1mZTc4YzczMzhk.webp,2025-06-12T00:11:54.859742,32000,5,"Revolutionize your workspace with our Electric Height Adjustable Standing Desk, designed to promote...",Brand New,4,2025-06-12T00:11:54.859742,1
TRUE,TRUE,Furniture,Office Desk; Innovative Design Electric Standing Desk,1100,downloaded_images\75344661_MzAwLTMwMC0xY2E0MTg5ZmNm.webp,2025-06-12T00:11:54.940683,33000,22,"Elevate Your Workday with the Innovative Design Electric Standing Desk — A Smart, Adjustable...",Brand New,1,2025-06-12T00:11:54.940683,0
TRUE,TRUE,Furniture,Height Adjustable Electric Desk,1166,downloaded_images\65115833_MzAwLTI3MC0yNWZiNzZkYTQ2.webp,2025-06-12T00:11:55.131148,35000,23,"Featuring an electric motor mechanism, our Height-Adjustable Desk enables smooth and silent height...",Brand New,3,2025-06-12T00:11:55.131148,0
FALSE,FALSE,Furniture,Office Table: Adjustable Office Table,1066,downloaded_images\74585757_MzAwLTMwMC00OWI2NjQ3YTkw.webp,2025-06-12T00:11:55.301766,32000,17,"Height Adjustability: Easily adjustable height mechanism, allowing users to switch between sitting...",Brand New,2,2025-06-12T00:11:55.301766,0
